Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-02-14,2.76586,2.79521,2.68723,2.68723,17263.299144494
2020-02-17,2.68723,2.75604,2.6678,2.72669,22652.974357918
2020-02-18,2.73631,2.77548,2.65788,2.72669,10415.264956779
2020-02-19,2.73631,2.74613,2.6678,2.71678,9191.897435469
2020-02-20,2.71678,2.71678,2.64807,2.70696,31698.632477155
2020-02-21,2.64807,2.69715,2.63845,2.69715,29973.008545611
2020-02-24,2.68723,2.68723,2.21656,2.27555,289716.22220872
2020-02-25,2.23609,2.25582,1.92227,2.0596,351864.90596651
2020-02-26,2.02033,2.21656,1.82421,2.17739,240653.43588622
2020-02-27,2.07923,2.15766,1.90274,1.90274,132559.38460921
2020-02-28,1.72615,1.86347,1.58099,1.76541,237374.64956159
2020-03-02,1.80854,1.96163,1.67915,1.84384,163283.76067615
2020-03-03,1.9301,2.0009,1.86347,1.96163,190997.62392272
2020-03-04,1.89877,1.93804,1.84781,1.88301,100226.3760637
2020-03-05,1.942,2.0009,1.88301,1.9067,29444.529913157
2020-03-06,1.88301,1.88301,1.76938,1.81251,70649.726492433
2020-03-09,1.76541,1.76541,1.58892,1.58892,236329.79486078
2020-03-10,1.58495,1.64772,1.53002,1.53002,48052.222219982
2020-03-11,1.50642,1.60062,1.29463,1.29463,129392.54700252
2020-03-12,1.17694,1.17694,0.980817,0.980817,162634.25640268
2020-03-13,1.09841,1.23574,1.01612,1.09841,188043.58973482
2020-03-16,1.15731,1.26717,1.04358,1.2397,174912.30768415
2020-03-17,1.24367,1.47123,1.24367,1.47123,165709.31623159
2020-03-18,1.45159,1.49076,1.33787,1.41233,101790.63247389
2020-03-19,1.30643,1.45933,1.30643,1.45933,171004.18802622
2020-03-20,1.45933,1.56919,1.42413,1.43583,84440.598286662
2020-03-23,1.36136,1.36136,1.29077,1.30247,102480.4786277
2020-03-24,1.35343,1.4045,1.25537,1.29463,69360.80341557
2020-03-25,1.3221,1.35343,1.23574,1.29463,59473.008544236
2020-03-26,1.24367,1.32993,1.24367,1.31427,22227.367520331
2020-03-27,1.35343,1.35343,1.29077,1.29077,7218.1709398345
2020-03-30,1.29077,1.3221,1.17694,1.29463,132696.54700236
2020-03-31,1.3339,1.3339,1.23574,1.29463,70162.598287328
2020-04-01,1.25537,1.30643,1.17694,1.30247,36895.675211955
2020-04-02,1.2632,1.3103,1.2632,1.3103,21338.837605843
2020-04-03,1.37703,1.51039,1.37703,1.42809,113981.94871264
2020-04-06,1.4162,1.51039,1.35343,1.45933,82897.521363657
2020-04-07,1.51039,1.65942,1.51039,1.56145,131585.12819899
2020-04-08,1.59279,1.61629,1.55352,1.57315,24063.93162281
2020-04-09,1.57315,1.68688,1.55749,1.68688,85197.008543037
2020-04-14,1.69085,1.84384,1.69085,1.84384,78248.119654472
2020-04-15,1.942,1.95777,1.76541,1.82034,92257.846149546
2020-04-16,1.80468,1.87517,1.80468,1.87131,17572.923076104
2020-04-17,1.90274,1.92624,1.80854,1.80854,23338.786323698
2020-04-20,1.88301,1.88301,1.70651,1.76154,22982.769229698
2020-04-21,1.76541,1.76541,1.58892,1.60855,148873.6410187
2020-04-22,1.60855,1.69481,1.47509,1.68688,68152.564099387
2020-04-23,1.72228,1.74588,1.68688,1.74588,15323.863247149
2020-04-24,1.74191,1.79674,1.70651,1.74965,33449.470083911
2020-04-27,1.78504,1.84384,1.76541,1.78504,12861.9999994
2020-04-28,1.78504,1.84384,1.70651,1.76541,16252.735041977
2020-04-29,1.74588,1.9183,1.71445,1.9067,73873.042731599
2020-04-30,1.96163,2.0596,1.90274,1.96163,100105.35042268
2020-05-04,1.9538,2.0009,1.9067,1.93407,51859.48717707
2020-05-05,1.942,2.0596,1.942,2.01052,24043.76068264
2020-05-06,2.02033,2.27555,2.01052,2.17739,121575.29913963
2020-05-07,2.17739,2.3049,2.15766,2.22647,51529.69230529
2020-05-08,2.27555,2.29498,2.15766,2.26564,43844.56410052
2020-05-11,2.27555,2.29498,2.20674,2.26564,25973.1111099
2020-05-12,2.21656,2.21656,2.0009,2.10868,131894.7521306
2020-05-13,2.12831,2.21656,2.12831,2.21656,31409.179485715
2020-05-14,2.21656,2.2459,2.0009,2.04006,59407.452988684
2020-05-15,2.06941,2.15766,2.06941,2.07923,20978.786323808
2020-05-18,2.09876,2.13822,2.0596,2.08914,16308.205127445
2020-05-19,2.08914,2.17739,2.07923,2.10868,24805.213674057
2020-05-20,2.12831,2.12831,1.96163,2.04988,45337.2136731
2020-05-21,2.02033,2.04006,1.97135,1.98117,14212.444443782
2020-05-22,1.97135,2.0596,1.96163,2.04988,11887.743589189
2020-05-25,2.04006,2.23609,1.98117,2.11849,24896.991451831
2020-05-26,2.13822,2.15766,2.07923,2.09876,42875.350425352
2020-05-27,2.09876,2.14784,2.01052,2.07923,37556.273502523
2020-05-28,2.14784,2.15766,2.03025,2.08914,51087.948715567
2020-05-29,2.08914,2.09876,2.02033,2.08914,13171.62393101
2020-06-01,2.13822,2.13822,2.07923,2.12831,18222.427349578
2020-06-02,2.12831,2.15766,2.0596,2.08914,35094.410254774
2020-06-03,2.11849,2.33425,2.09876,2.33425,149715.7777708
2020-06-04,2.39315,2.49121,2.35388,2.44213,122595.94871223
2020-06-05,2.51074,2.58937,2.38323,2.38323,101064.47862777
2020-06-08,2.45204,2.45204,2.25582,2.3049,58498.752134025
2020-06-09,2.29498,2.43231,2.28517,2.35388,50387.00854466
2020-06-10,2.31472,2.35388,2.25582,2.33425,35561.36751971
2020-06-12,2.17739,2.35388,2.13822,2.35388,87049.709397652
2020-06-15,2.29498,2.32433,2.27555,2.3049,23039.247862174
2020-06-16,2.3049,2.35388,2.25582,2.33425,43981.726493676
2020-06-17,2.39315,2.62853,2.35388,2.46166,102668.06837128
2020-06-18,2.50112,2.56964,2.45204,2.48139,28150.564101252
2020-06-19,2.6088,2.6088,2.35388,2.53047,44210.666664606
2020-06-22,2.54029,2.54029,2.38323,2.46166,45205.094014987
2020-06-23,2.45204,2.54991,2.45204,2.54991,25628.188032993
2020-06-24,2.56964,2.56964,2.42249,2.43231,40266.239314362
2020-06-25,2.44213,2.49121,2.39315,2.48139,18567.350426485
2020-06-26,2.46166,2.51074,2.43231,2.43231,14055.111110456
2020-06-29,2.39315,2.51074,2.37341,2.44213,21049.384614403
2020-06-30,2.51074,2.51074,2.31472,2.43231,38463.965810173
2020-07-01,2.37341,2.44213,2.29498,2.3638,32130.290596793
2020-07-02,2.37341,2.54991,2.37341,2.47158,56041.931621319
2020-07-03,2.51074,2.81494,2.47158,2.80503,171678.9059749
2020-07-06,2.84429,3.56027,2.84429,3.56027,370594.63246136
2020-07-07,4.08013,4.51164,4.08013,4.51164,349413.12818884
2020-07-08,5.51635,5.89065,4.551,5.89065,824446.83756841
2020-07-09,6.02857,6.87573,5.37843,5.39816,1114869.0426831
2020-07-10,5.27997,5.37843,4.84648,5.04349,307411.17947285
2020-07-13,5.00413,5.00413,4.19633,4.6101,602762.15381806
2020-07-14,4.80711,4.80711,4.33426,4.47218,293670.73502905
2020-07-15,4.551,5.47699,4.35399,5.47699,398404.30767374
2020-07-16,5.53608,5.91038,5.12232,5.22088,248673.40169781
2020-07-17,5.3588,5.47699,4.84648,4.94503,148853.47007853
2020-07-20,5.3588,5.39816,5.00413,5.31934,154060.59828342
2020-07-21,5.37843,5.39816,5.02386,5.27997,214909.26494725
2020-07-22,5.31934,5.81193,5.12232,5.79219,270915.89742327
2020-07-23,5.93012,6.00894,5.65427,5.75283,250988.01708232
2020-07-24,5.71337,5.83156,5.51635,5.55581,81176.940167156
2020-07-27,5.55581,6.08767,5.39816,6.08767,226355.26494671
2020-07-28,6.32415,7.32886,6.32415,7.32886,228142.41024578
2020-07-29,7.76236,7.86081,5.53608,6.93483,264154.59827829
2020-07-30,7.09248,7.09248,5.45726,5.45726,324257.94870283
2020-07-31,5.41789,6.08767,5.00413,5.55581,183774.41024784
2020-08-03,5.674,6.20596,5.22088,5.94985,199879.89742658
2020-08-04,6.26505,6.28468,5.45726,5.85129,107921.58973856
2020-08-05,5.89065,6.08767,5.41789,6.02857,131143.38460927
2020-08-06,6.02857,6.20596,5.61491,5.674,73345.572646154
2020-08-07,5.71337,5.71337,5.22088,5.61491,93369.264952913
2020-08-10,5.61491,5.83156,5.41789,5.41789,48940.752134471
2020-08-11,5.51635,5.51635,4.66919,5.02386,108895.84614877
2020-08-12,4.88594,4.88594,4.41308,4.64956,100703.41879872
2020-08-13,4.53127,5.12232,4.37372,5.00413,91252.324782071
2020-08-14,5.02386,5.20115,5.02386,5.06322,27683.606836316
2020-08-17,5.08296,5.12232,4.74802,4.76775,28881.760682414
2020-08-18,4.78738,4.90567,4.43281,4.53127,54092.410253889
2020-08-19,4.62983,5.2997,4.59037,5.18141,84999.333329371
2020-08-20,5.31934,5.79219,5.31934,5.43753,141878.35896775
2020-08-21,5.51635,5.69364,5.06322,5.3588,43879.863245818
2020-08-24,5.41789,5.49662,5.24051,5.41789,27490.974357693
2020-08-25,5.55581,5.55581,5.14205,5.22088,24085.111109988
2020-08-26,5.14205,5.31934,4.9253,4.96477,23429.555554463
2020-08-27,4.9253,4.9253,4.74802,4.74802,20038.820511886
2020-08-28,4.74802,4.9253,4.72829,4.72829,15551.79487107
2020-08-31,4.76775,4.80711,4.47218,4.72829,63574.769227806
2020-09-01,4.68892,4.68892,4.33426,4.53127,57762.51281782
2020-09-02,4.53127,4.6101,4.13724,4.6101,54996.068373505
2020-09-03,4.59037,4.84648,4.39335,4.39335,41322.188032262
2020-09-04,4.39335,4.49191,4.13724,4.1767,66786.991449878
2020-09-07,4.13724,4.13724,3.6743,3.71366,169511.53845364
2020-09-08,3.64475,3.68411,2.95524,3.428,221406.324776
2020-09-09,3.38864,4.13724,3.15226,4.13724,150314.85469385
2020-09-10,4.39335,4.72829,4.03878,4.41308,124696.75213094
2020-09-11,4.41308,4.53127,4.13724,4.53127,47809.162390934
2020-09-14,4.62983,4.9253,4.41308,4.9253,74669.794868314
2020-09-15,6.38324,6.40297,5.41789,6.16649,574178.92305016
2020-09-16,6.34378,6.34378,5.2997,5.59518,281375.53844842
2020-09-17,5.51635,5.51635,4.96477,5.26024,153172.06836893
2020-09-18,5.3588,5.3588,5.10269,5.24051,59891.555552764
2020-09-21,5.12232,5.24051,4.9253,4.96477,88852.99144885
2020-09-22,5.02386,5.37843,5.02386,5.24051,71673.401706061
2020-09-23,5.20115,5.2997,4.76775,4.9253,90772.256406025
2020-09-24,4.9253,4.9253,4.48209,4.70866,79934.410252684
2020-09-25,4.70866,4.80711,4.43281,4.43281,54388.923074388
2020-09-28,4.53127,5.18141,4.53127,4.94503,61621.213672341
2020-09-29,4.94503,5.16178,4.91549,5.12232,31747.042733563
2020-09-30,5.10269,5.14205,4.82684,5.02386,74535.658116184
2020-10-01,4.9253,5.87102,4.9253,5.59518,173560.85469276
2020-10-02,5.31934,5.69364,5.12232,5.41789,69802.547005293
2020-10-05,5.57545,5.61491,5.24051,5.31934,77276.888885287
2020-10-06,5.39816,5.51635,5.12232,5.27997,58549.17948445
2020-10-07,5.16178,5.26024,4.9253,5.22088,60970.700851859
2020-10-08,5.08296,5.22088,4.82684,5.00413,98666.153841555
2020-10-09,5.00413,5.00413,4.72829,4.78738,102960.54700375
2020-10-12,4.89576,5.02386,4.74802,4.89576,42096.75213479
2020-10-13,4.94503,4.9844,4.7382,4.74802,38830.068374258
2020-10-14,4.81693,4.81693,4.54119,4.62983,39909.213673353
2020-10-15,4.62983,4.62983,4.16679,4.30471,72571.008543626
2020-10-16,4.13724,4.43281,3.94022,4.43281,117416.05127658
2020-10-19,4.44263,4.44263,4.1767,4.2358,29290.222220857
2020-10-20,4.26534,4.33426,4.10769,4.29489,14308.256409589
2020-10-21,4.29489,4.29489,4.11761,4.13724,5466.32478607
2020-10-22,4.1767,4.19633,3.96977,4.07814,22633.811964757
2020-10-23,4.03878,4.13724,3.84176,3.99942,71939.658116305
2020-10-26,3.87131,3.94022,3.75312,3.79249,44547.521365445
2020-10-27,3.79249,4.13724,3.59547,3.72357,83248.495722615
2020-10-28,3.72357,3.72357,3.26053,3.428,92001.675209387
2020-10-29,3.54619,3.54619,3.28026,3.4871,34717.213673595
2020-10-30,3.51664,3.64475,3.35909,3.46746,34435.829058224
2020-11-02,3.29008,3.87131,3.29008,3.78267,44036.188032135
2020-11-03,4.03878,4.13724,3.69403,3.94022,62972.666663731
2020-11-04,4.11761,4.11761,3.72357,3.94022,34572.99145138
2020-11-05,3.94022,4.41308,3.94022,4.41308,69568.564099321
2020-11-06,4.43281,4.77757,4.09788,4.53127,88609.931619801
2020-11-09,4.60028,4.94503,4.49191,4.81693,164085.55554791
2020-11-10,4.9253,5.22088,4.43281,4.80711,116682.8376014
2020-11-12,4.87612,4.9253,4.72829,4.76775,46357.863245702
2020-11-13,4.78738,4.7973,4.51164,4.551,40619.230767337
2020-11-16,4.72829,4.76775,4.49191,4.72829,39042.871793052
2020-11-17,4.7382,4.77757,4.49191,4.71847,28891.846152499
2020-11-18,4.71847,4.82684,4.48209,4.53127,28580.205126873
2020-11-19,4.53127,4.65938,4.53127,4.60028,13585.128204495
2020-11-20,4.6101,4.70866,4.50172,4.70866,27951.880340577
2020-11-23,4.70866,4.90567,4.58055,4.82684,39952.581194719
2020-11-24,4.90567,4.90567,4.72829,4.82684,14765.12820444
2020-11-25,4.86621,4.86621,4.58055,4.59037,16896.1880334
2020-11-26,4.62983,4.68892,4.50172,4.551,9931.1623926995
2020-11-27,4.62983,4.72829,4.53127,4.69874,9593.299144852
2020-11-30,4.69874,4.71847,4.51164,4.61991,8424.3931620005
2020-12-01,4.61991,4.61991,4.25553,4.38353,47692.170937948
2020-12-02,4.33426,4.43281,4.2358,4.33426,20464.427349473
2020-12-03,4.33426,4.45254,4.33426,4.45254,12279.059828487
2020-12-04,4.48209,4.58055,4.37372,4.58055,43123.452989443
2020-12-07,4.41308,4.58055,4.40327,4.48209,67052.239313114
2020-12-08,4.48209,4.57073,4.45254,4.53127,24567.196580051
2020-12-09,4.53127,4.6101,4.38353,4.46236,68453.111107921
2020-12-10,4.47218,4.52146,4.38353,4.4229,44553.572647496
2020-12-11,4.46236,4.47218,4.35399,4.40327,32926.034186499
2020-12-14,4.41308,4.50172,4.33426,4.50172,47919.09401486
2020-12-15,4.46236,4.58055,4.39335,4.53127,26816.256409006
2020-12-16,4.58055,5.02386,4.58055,4.96477,100524.90597822
2020-12-17,4.9844,5.02386,4.82684,4.85639,50686.547006184
2020-12-18,4.96477,4.96477,4.76775,4.82684,17054.529913735
2020-12-21,4.82684,4.82684,4.43281,4.62983,54086.358971838
2020-12-22,4.64956,4.82684,4.551,4.62983,29622.034186653
2020-12-23,4.62983,4.72829,4.53127,4.62983,16884.085469298
2020-12-28,4.62983,4.9253,4.58055,4.9253,117309.14529368
2020-12-29,4.9253,5.16178,4.84648,5.08296,108466.20512315
2020-12-30,5.08296,5.16178,4.96477,4.96477,27454.666665387
2021-01-04,5.02386,6.06804,5.02386,5.96948,286973.98289261
2021-01-05,6.02857,7.19094,6.02857,6.65908,508793.8119421
2021-01-07,6.8561,7.09248,6.65908,6.83637,212136.76922088
2021-01-08,6.8561,6.99392,6.42261,6.5408,104123.40170455
2021-01-11,6.59999,6.99392,6.59999,6.93483,146661.89742906
2021-01-12,6.93483,6.93483,6.73781,6.79691,61027.179484335
2021-01-13,6.77727,6.77727,6.28468,6.58026,160166.34187288
2021-01-14,6.79691,7.09248,6.63935,7.01365,99516.35896972
2021-01-15,7.09248,7.09248,6.87573,6.89546,59105.897433142
2021-01-18,7.09248,7.15158,6.79691,7.09248,45184.923074817
2021-01-19,7.09248,7.09248,6.89546,6.9152,26466.290597057
2021-01-20,6.97429,6.97429,6.79691,6.79691,40209.760681886
2021-01-21,6.79691,7.05312,6.79691,6.89546,28433.96581064
2021-01-22,6.89546,6.89546,6.69845,6.89546,15826.119657382
2021-01-25,6.89546,6.97429,6.79691,6.79691,13275.504272885
2021-01-26,6.79691,6.79691,6.58026,6.69845,43451.230767205
2021-01-27,6.69845,6.8561,6.32415,6.46207,68342.170936985
2021-01-28,6.58026,6.79691,6.00894,6.69845,95913.829055358
2021-01-29,6.65908,6.8561,6.40297,6.59999,53977.43589492
2021-02-01,6.40297,6.73781,6.38324,6.59999,31027.948716502
2021-02-02,6.59999,6.69845,6.30442,6.5408,35705.589741925
2021-02-03,6.5408,6.5408,6.40297,6.42261,20843.641024669
2021-02-04,6.40297,6.50143,6.20596,6.26505,24612.581195434
2021-02-05,6.18623,6.40297,6.16649,6.28468,25003.897434732
2021-02-08,6.36351,6.40297,6.16649,6.32415,20524.940169983
2021-02-09,6.30442,6.40297,6.16649,6.38324,12502.957264374
2021-02-10,6.36351,6.36351,6.24532,6.26505,37118.564100834
2021-02-11,6.34378,6.36351,6.20596,6.20596,41360.512818585
2021-02-12,6.18623,6.30442,6.1074,6.14676,36971.316237593
2021-02-15,6.24532,6.65908,6.1074,6.65908,84338.735038804
2021-02-16,6.79691,6.8561,6.59999,6.65908,42872.324784326
2021-02-17,6.73781,6.89546,6.46207,6.52116,58321.247860529
2021-02-18,6.63935,6.8561,6.56053,6.59999,33995.094015509
2021-02-19,6.59999,6.73781,6.44234,6.61962,19492.188033279
2021-02-22,6.69845,6.69845,6.44234,6.58026,12667.35042676
2021-02-23,6.56053,6.56053,6.30442,6.30442,31325.47008401
2021-02-24,6.30442,6.56053,6.30442,6.56053,17793.794870965
2021-02-25,6.58026,6.59999,6.56053,6.58026,15306.717948004
2021-02-26,6.40297,6.50143,6.30442,6.42261,15383.36752065
2021-03-01,6.50143,6.59999,6.44234,6.58026,9356.2905978545
2021-03-02,6.58026,6.59999,6.20596,6.40297,20409.965811014
2021-03-03,6.32415,6.4817,6.16649,6.30442,39695.401707551
2021-03-04,6.20596,6.34378,5.71337,6.34378,61898.564099679
2021-03-05,6.34378,6.34378,6.1074,6.26505,17942.051281215
2021-03-08,6.28468,6.28468,6.12713,6.24532,15031.384614684
2021-03-09,6.14676,6.32415,6.1074,6.32415,22530.94016989
2021-03-10,6.36351,6.40297,6.32415,6.32415,17633.435896614
2021-03-11,6.40297,6.40297,6.18623,6.30442,9242.324785894
2021-03-12,6.38324,6.42261,6.20596,6.40297,15917.897435155
2021-03-15,6.36351,6.46207,6.24532,6.34378,19668.683759767
2021-03-16,6.44234,6.56053,6.36351,6.50143,47682.085467863
2021-03-17,6.5408,6.5408,6.20596,6.30442,51138.376065992
2021-03-18,6.22559,6.56053,6.22559,6.40297,13440.905982279
2021-03-19,6.50143,6.50143,6.22559,6.26505,10319.452990972
2021-03-22,6.38324,6.4817,6.18623,6.34378,13850.37606773
2021-03-23,6.34378,6.38324,6.24532,6.38324,10231.709401232
2021-03-24,6.38324,6.38324,6.20596,6.26505,18099.384614541
2021-03-25,6.28468,6.30442,6.02857,6.04831,17790.76922994
2021-03-26,6.04831,6.30442,6.04831,6.30442,15654.666665937
2021-03-29,6.38324,6.40297,6.30442,6.40297,7390.632478288
2021-03-30,6.36351,6.40297,6.30442,6.40297,7993.743589371
2021-03-31,6.40297,6.40297,6.26505,6.34378,14861.948717256
2021-04-01,6.30442,6.42261,6.30442,6.35369,9991.6752132095
2021-04-06,6.35369,6.6689,6.35369,6.6689,57582.991450307
2021-04-07,6.74773,7.19094,6.74773,6.9152,149080.39315544
2021-04-08,7.0432,7.1023,6.89546,6.96438,35352.59828895
2021-04-09,6.96438,7.19094,6.89546,7.1023,76839.179483598
2021-04-12,7.11221,7.36832,7.1023,7.2304,72975.435894034
2021-04-13,7.33878,7.33878,6.70826,6.89546,97380.256405717
2021-04-14,6.95456,7.0432,6.75754,6.99392,36222.974357286
2021-04-15,6.99392,7.0432,6.89546,6.89546,11084.940170423
2021-04-16,6.87573,7.19094,6.70826,7.15158,55157.435894865
2021-04-19,7.15158,7.25013,6.89546,7.05312,37466.512818766
2021-04-20,7.05312,7.05312,6.71818,6.74773,24817.316238159
2021-04-21,6.70826,6.74773,6.42261,6.55071,26621.606836366
2021-04-22,6.59007,6.89546,6.59007,6.82655,16560.34187957
2021-04-23,6.79691,6.8561,6.62954,6.65908,6065.401709119
2021-04-26,6.74773,6.79691,6.65908,6.79691,15722.239315506
2021-04-27,6.79691,6.79691,6.6689,6.74773,9029.5213671005
2021-04-28,6.79691,6.89546,6.60981,6.84619,7579.2307688775
2021-04-29,6.89546,6.89546,6.60981,6.86592,17798.837606008
2021-04-30,6.69845,6.87573,6.69845,6.87573,7919.111110742
2021-05-04,6.83637,6.83637,6.23551,6.30442,74711.145295663
2021-05-05,6.30442,6.32415,5.674,6.16649,50369.863245515
2021-05-06,6.01876,6.24532,5.75283,5.91038,57410.529911854
2021-05-07,5.79219,5.91038,5.76265,5.81193,37400.957263214
2021-05-10,5.81193,5.94985,5.74292,5.74292,28531.794870465
2021-05-11,5.81193,6.16649,5.76265,6.00894,28271.589742272
2021-05-12,6.04831,6.38324,6.02857,6.38324,23612.102563002
2021-05-13,6.4817,6.4817,6.1074,6.42261,20904.153845179
2021-05-14,6.44234,6.52116,6.28468,6.44234,9541.8632474185
2021-05-17,6.44234,6.50143,6.1074,6.34378,15669.794871064
2021-05-18,6.24532,6.40297,6.21577,6.30442,8760.239315831
2021-05-19,6.30442,6.30442,6.05812,6.16649,16130.700853949
2021-05-20,6.1074,6.16649,5.93012,6.05812,11302.786324259
2021-05-21,6.05812,6.08767,5.93012,6.00894,12590.700854114
2021-05-24,6.00894,6.18623,5.93012,6.17641,9498.495726053
2021-05-25,6.39306,6.39306,6.12713,6.30442,16124.649571898
2021-05-26,6.40297,6.42261,6.30442,6.34378,11282.615384089
2021-05-27,6.38324,6.59999,6.36351,6.51125,34155.452989861
2021-05-28,6.73781,6.87573,6.61962,6.74773,28826.290596947
2021-05-31,6.83637,6.83637,6.40297,6.76736,19103.897435007
2021-06-01,6.65908,6.65908,6.50143,6.64917,17291.538460732
2021-06-02,6.67872,6.67872,6.51125,6.6689,12776.273503678
2021-06-04,6.6689,6.67872,6.56053,6.57034,6666.495726185
2021-06-07,6.50143,6.51125,6.21577,6.38324,39621.777775931
2021-06-08,6.27487,6.35369,6.22559,6.24532,12360.752136176
2021-06-09,6.24532,6.33396,6.12713,6.12713,10241.794871317
2021-06-10,6.19604,6.30442,6.14676,6.2946,8495.999999604
2021-06-11,6.2946,6.35369,6.2946,6.32415,12326.461537887
2021-06-14,6.32415,6.32415,6.15668,6.28468,8687.623931219
2021-06-15,6.25514,6.25514,6.11722,6.12713,7965.504273133
2021-06-16,6.12713,6.15668,6.03849,6.1074,17835.145298314
2021-06-17,6.1074,6.1074,5.72318,5.81193,37677.299143543
2021-06-18,5.7331,5.9202,5.47699,5.91038,14735.880341193
2021-06-21,5.89065,5.91038,5.76265,5.82174,9839.384614926
2021-06-22,5.86111,5.91038,5.86111,5.86111,3967.623931439
2021-06-23,5.90057,5.91038,5.86111,5.87102,6228.786324496
2021-06-24,5.90057,6.08767,5.85129,6.04831,31923.53846005
2021-06-25,6.12763,6.12763,5.90949,5.99873,6247.9487176575
2021-06-28,5.85992,6.02847,5.85,5.93924,3988.8034186175
2021-06-29,5.94915,5.94915,5.81034,5.85,8414.3076919155
2021-06-30,5.80042,5.89958,5.79051,5.80042,8845.9658115535
2021-07-01,5.77068,5.89958,5.77068,5.81034,1760.923076841
2021-07-02,5.83017,5.93924,5.83017,5.92932,11672.923076379
2021-07-05,5.99873,6.04831,5.85,5.99873,5373.538461288
2021-07-06,6.04831,6.04831,5.89958,5.99873,2111.897435799
2021-07-07,5.86983,5.94915,5.85,5.89958,6779.452991137
2021-07-08,5.85992,5.85992,5.63186,5.65169,33664.290596721
2021-07-09,5.65169,5.74093,5.62195,5.62195,9457.1452987045
2021-07-12,5.70127,5.70127,5.47322,5.48314,17603.179486359
2021-07-13,5.50297,5.50297,5.33441,5.40381,36368.20512651
2021-07-14,5.33441,5.33441,5.15593,5.31458,29282.153844789
2021-07-15,5.24517,5.35424,5.17576,5.20551,12134.837606272
2021-07-16,5.20551,5.43356,5.19559,5.43356,11450.0341875
2021-07-19,5.43356,5.43356,5.17576,5.42364,27006.871793613
2021-07-20,5.34432,5.41373,5.18568,5.33441,7581.2478628945
2021-07-21,5.34432,5.35424,5.25508,5.33441,2414.461538349
2021-07-22,5.31458,5.3939,5.18568,5.31458,15058.615383913
2021-07-23,5.21542,5.30466,5.18568,5.29475,15908.820512079
2021-07-26,5.24517,5.28483,5.24517,5.28483,4035.1965810085
2021-07-27,5.25508,5.40381,5.25508,5.40381,6387.1282048305
2021-07-28,5.36415,5.40381,5.23525,5.25508,6300.3931620995
2021-07-29,5.25508,5.31458,5.18568,5.18568,5713.4188031525
2021-07-30,5.18568,5.24517,5.15593,5.15593,8311.4358970485
2021-08-02,5.15593,5.19559,5.15593,5.15593,5427.999999747
2021-08-03,5.07661,5.20551,4.95763,5.15593,15711.145298413
2021-08-04,5.15593,5.27492,5.15593,5.265,3871.8119656315
2021-08-05,5.265,5.29475,5.19559,5.27492,9048.683760262
2021-08-06,5.25508,5.25508,5.17576,5.22534,1341.367521305
2021-08-09,5.27492,5.27492,5.15593,5.16585,5602.4786322175
2021-08-10,5.16585,5.24517,5.16585,5.20551,4533.4188032075
2021-08-11,5.16585,5.22534,5.16585,5.17576,4941.88034165
2021-08-12,5.17576,5.29475,5.15593,5.27492,10511.076922587
2021-08-13,5.17576,5.25508,5.16585,5.18568,4361.9658117625
2021-08-16,5.17576,5.24517,5.14602,5.14602,5382.6153843645
2021-08-17,5.15593,5.25508,5.05678,5.17576,9474.290597849
2021-08-18,5.11627,5.16585,5.06669,5.07661,2883.4358973015
2021-08-19,5.03695,5.04686,4.85847,4.94771,13767.675213033
2021-08-20,4.85847,5.19559,4.67008,4.95763,26714.393161148
2021-08-23,5.05678,5.15593,4.95763,5.15593,4943.897435667
2021-08-24,5.1361,5.37407,5.1361,5.35424,19746.341879421
2021-08-25,5.37407,5.45339,5.17576,5.43356,20021.675212742
2021-08-26,5.31458,5.31458,5.10636,5.10636,28319.99999868
2021-08-27,5.17576,5.17576,5.0072,5.10636,3666.0683758975
2021-08-30,5.11627,5.17576,4.99729,5.06669,2927.8119656755
2021-08-31,5.05678,5.15593,5.05678,5.10636,4682.6837604655
2021-09-01,5.1361,5.1361,5.10636,5.10636,3445.196581036
2021-09-02,5.10636,5.10636,5.0072,5.10636,14190.256409595
2021-09-03,5.12619,5.15593,5.0072,5.08653,7172.786324452
2021-09-06,4.96754,5.14602,4.96754,5.14602,16739.863247083
2021-09-07,5.12619,5.12619,5.01712,5.05678,1435.1623930955
2021-09-08,5.05678,5.11627,4.99729,5.11627,9841.401708943
2021-09-09,5.01712,5.09644,4.99729,5.09644,3835.5042733255
2021-09-10,5.05678,5.07661,4.99729,5.05678,7888.854700487
2021-09-13,5.05678,5.05678,4.97746,5.0072,8199.487179105
2021-09-14,5.01712,5.05678,5.0072,5.05678,2702.90598278
2021-09-15,5.0072,5.14602,4.99729,5.10636,5866.7179484445
2021-09-16,5.14602,5.14602,5.11627,5.1361,1043.8461537975
2021-09-17,5.06669,5.14602,5.04686,5.04686,6572.7008543945
2021-09-20,5.02703,5.04686,4.92788,4.92788,14656.205127522
2021-09-21,5.05678,5.16585,4.9378,5.05678,7755.726495365
2021-09-22,4.98737,5.15593,4.98737,5.15593,5198.051281809
2021-09-23,5.17576,5.25508,5.06669,5.18568,5580.2905980305
2021-09-24,5.08653,5.21542,5.06669,5.21542,9055.7435893215
2021-09-27,5.25508,5.30466,5.08653,5.30466,11286.649572123
2021-09-28,5.15593,5.15593,4.85847,4.98737,41641.897433956
2021-09-29,5.01712,5.03695,4.85847,4.96754,3625.7264955575
